"Service Operations for: "	Channel Activity Analysis
""
"POST"	"/channel-activity-analysis/activation"
"PUT"	"/channel-activity-analysis/{sd-reference-id}/configuration"
"PUT"	"/channel-activity-analysis/{sd-reference-id}/feedback"
""
"Post"	"/channel-activity-analysis/{sd-identifier}/channel-activity-analysis/{crbq-identifier}/evaluation"
""	1	"inout"	"Channel Type"	"CR Channel Activity Analysis Instance Record"	String
""	2	"inout"	"Channel Activity Analysis Period"	"CR Channel Activity Analysis Instance Record"	String
""	3	"inout"	"Channel Activity Analysis Type"	"CR Channel Activity Analysis Instance Record"	String
""	4	"out"	"Channel Activity Analysis Result"	"CR Channel Activity Analysis Instance Record"	String
""	5	"out"	"Channel Activity Analysis Record"	"CR Channel Activity Analysis Instance Record"	String
""	6	"in"	"Channel Activity History Report"	"CR Channel Activity Analysis Instance Record"	String
""
"Put"	"/channel-activity-analysis/{sd-identifier}/channel-activity-analysis/{crbq-identifier}/exchange"
""	1	"inout"	"Channel Type"	"CR Channel Activity Analysis Instance Record"	String
""	2	"inout"	"Channel Activity Analysis Period"	"CR Channel Activity Analysis Instance Record"	String
""	3	"inout"	"Channel Activity Analysis Type"	"CR Channel Activity Analysis Instance Record"	String
""	4	"out"	"Channel Activity Analysis Result"	"CR Channel Activity Analysis Instance Record"	String
""	5	"out"	"Channel Activity Analysis Record"	"CR Channel Activity Analysis Instance Record"	String
""	6	"in"	"Channel Activity History Report"	"CR Channel Activity Analysis Instance Record"	String
""
"Put"	"/channel-activity-analysis/{sd-identifier}/channel-activity-analysis/{crbq-identifier}/requisition"
""	1	"inout"	"Channel Type"	"CR Channel Activity Analysis Instance Record"	String
""	2	"inout"	"Channel Activity Analysis Period"	"CR Channel Activity Analysis Instance Record"	String
""	3	"inout"	"Channel Activity Analysis Type"	"CR Channel Activity Analysis Instance Record"	String
""	4	"out"	"Channel Activity Analysis Result"	"CR Channel Activity Analysis Instance Record"	String
""	5	"out"	"Channel Activity Analysis Record"	"CR Channel Activity Analysis Instance Record"	String
""	6	"in"	"Channel Activity History Report"	"CR Channel Activity Analysis Instance Record"	String
""
"Get"	"/channel-activity-analysis/{sd-identifier}/channel-activity-analysis/{crbq-identifier}/retrieval"
""	1	"out"	"Channel Type"	"CR Channel Activity Analysis Instance Record"	String
""	2	"out"	"Channel Activity Analysis Period"	"CR Channel Activity Analysis Instance Record"	String
""	3	"out"	"Channel Activity Analysis Type"	"CR Channel Activity Analysis Instance Record"	String
""	4	"out"	"Channel Activity Analysis Result"	"CR Channel Activity Analysis Instance Record"	String
""	5	"out"	"Channel Activity Analysis Record"	"CR Channel Activity Analysis Instance Record"	String
""	6	"out"	"Channel Activity History Report"	"CR Channel Activity Analysis Instance Record"	String
""
"Put"	"/channel-activity-analysis/{sd-identifier}/customer-fraud/{crbq-identifier}/execution"
""	1	"in"	"Channel Type"	"CR Channel Activity Analysis Instance Record"	String
""	2	"in"	"Channel Activity Analysis Period"	"CR Channel Activity Analysis Instance Record"	String
""	3	"in"	"Channel Activity Analysis Type"	"CR Channel Activity Analysis Instance Record"	String
